time,emissions
1750.0,9.766037501402005e-05
1750.5005005005005,9.874165655537743e-05
1751.001001001001,9.983490988950724e-05
1751.5015015015015,0.00010094026756636534
1752.002002002002,0.00010205786360348446
1752.5025025025025,0.00010318783350221713
1753.003003003003,0.00010433031426417024
1753.5035035035035,0.00010548544440780957
1754.004004004004,0.00010665336398526039
1754.5045045045044,0.00010783421459928177
1755.005005005005,0.00010902813942044115
1755.5055055055054,0.00011023528320446662
1756.006006006006,0.00011145579230980393
1756.5065065065064,0.00011268981471535595
1757.007007007007,0.00011393750003842656
1757.5075075075074,0.00011519899955286321
1758.0080080080081,0.00011647446620739308
1758.5085085085086,0.00011776405464416944
1759.009009009009,0.00011906792121752372
1759.5095095095096,0.00012038622401291638
1760.01001001001,0.00012171912286611076
1760.5105105105106,0.00012306677938254512
1761.011011011011,0.00012442935695693326
1761.5115115115116,0.00012580702079306895
1762.012012012012,0.00012719993792385852
1762.5125125125126,0.00012860827723157504
1763.013013013013,0.00013003220946832816
1763.5135135135135,0.0001314719072767738
1764.014014014014,0.00013292754521103867
1764.5145145145145,0.00013439929975789125
1765.015015015015,0.0001358873493581323
1765.5155155155155,0.00013739187442823696
1766.016016016016,0.0001389130573822217
1766.5165165165165,0.00014045108265376853
1767.017017017017,0.00014200613671857854
1767.5175175175175,0.00014357840811698864
1768.018018018018,0.00014516808747682325
1768.5185185185185,0.00014677536753651444
1769.019019019019,0.0001484004431684622
1769.5195195195195,0.0001500435114026697
1770.02002002002,0.00015170477145062466
1770.5205205205204,0.00015338442472945552
1771.021021021021,0.00015508267488635526
1771.5215215215214,0.0001567997278232648
1772.022022022022,0.00015853579172184586
1772.5225225225224,0.00016029107706871313
1773.023023023023,0.00016206579668096285
1773.5235235235236,0.00016386016573196826
1774.0240240240241,0.00016567440177747082
1774.5245245245246,0.0001675087247819612
1775.0250250250251,0.0001693633571453405
1775.5255255255256,0.0001712385237298939
1776.026026026026,0.00017313445188754586
1776.5265265265266,0.00017505137148742826
1777.027027027027,0.00017698951494375456
1777.5275275275276,0.00017894911724398977
1778.028028028028,0.000180930415977351
1778.5285285285286,0.00018293365136360387
1779.029029029029,0.00018495906628219756
1779.5295295295296,0.00018700690630170207
1780.03003003003,0.00018907741970959247
1780.5305305305305,0.00019117085754234142
1781.031031031031,0.00019328747361586646
1781.5315315315315,0.0001954275245562928
1782.032032032032,0.0001975912698310784
1782.5325325325325,0.00019977897178046194
1783.033033033033,0.00020199089564928074
1783.5335335335335,0.00020422730961911894
1784.034034034034,0.0002064884848408341
1784.5345345345345,0.00020877469546742248
1785.035035035035,0.0002110862186872625
1785.5355355355355,0.0002134233347577269
1786.036036036036,0.00021578632703915122
1786.5365365365365,0.00021817548202920177
1787.037037037037,0.00022059108939759942
1787.5375375375374,0.0002230334420212525
1788.038038038038,0.00022550283601975373
1788.5385385385384,0.00022799957079129546
1789.039039039039,0.00023052394904895702
1789.5395395395396,0.00023307627685742124
1790.0400400400401,0.00023565686367006339
1790.5405405405406,0.00023826602236649326
1791.0410410410411,0.0002409040692904699
1791.5415415415416,0.00024357132428827155
1792.042042042042,0.0002462681107474613
1792.5425425425426,0.00024899475563610923
1793.043043043043,0.0002517515895424217
1793.5435435435436,0.0002545389467148368
1794.044044044044,0.0002573571651025359
1794.5445445445446,0.0002602065863964318
1795.045045045045,0.0002630875560705824
1795.5455455455456,0.00026600042342409165
1796.046046046046,0.00026894554162344497
1796.5465465465466,0.0002719232677453438
1797.047047047047,0.00027493396281998313
1797.5475475475475,0.00027797799187483986
1798.048048048048,0.0002810557239789144
1798.5485485485485,0.0002841675322874933
1799.049049049049,0.0002873137940873786
1799.5495495495495,0.0002904948908426372
1800.05005005005,0.0002937112082408565
1800.5505505505505,0.0002969631362398933
1801.051051051051,0.00030025106911516907
1801.5515515515515,0.00030357540550745736
1802.052052052052,0.00030693654847123317
1802.5525525525525,0.00031033490552352324
1803.053053053053,0.00031377088869333274
1803.5535535535535,0.0003172449145715831
1804.054054054054,0.0003207574043616392
1804.5545545545547,0.0003243087839303614
1805.0550550550552,0.0003278994838597487
1805.5555555555557,0.0003315299394991386
1806.0560560560561,0.0003352005910180008
1806.5565565565566,0.00033891188345928767
1807.0570570570571,0.0003426642667934122
1807.5575575575576,0.00034645819597278467
1808.0580580580581,0.00035029413098699216
1808.5585585585586,0.00035417253691854953
1809.059059059059,0.00035809388399930787
1809.5595595595596,0.00036205864766744654
1810.06006006006,0.0003660673086251377
1810.5605605605606,0.00037012035289680736
1811.061061061061,0.00037421827188808404
1811.5615615615616,0.00037836156244535707
1812.062062062062,0.00038255072691603724
1812.5625625625626,0.000386786273209442
1813.063063063063,0.0003910687148583976
1813.5635635635635,0.0003953985710814824
1814.064064064064,0.0003997763668459873
1814.5645645645645,0.0004042026329315729
1815.065065065065,0.00040867790599460326
1815.5655655655655,0.0004132027286332347
1816.066066066066,0.0004177776494531795
1816.5665665665665,0.00042240322313424384
1817.067067067067,0.0004270800104975557
1817.5675675675675,0.0004318085785735846
1818.068068068068,0.00043658950067086607
1818.5685685685685,0.00044142335644553604
1819.069069069069,0.0004463107319715858
1819.5695695695695,0.0004512522198119443
1820.07007007007,0.0004562484190902975
1820.5705705705707,0.0004612999355637569
1821.0710710710712,0.00046640738169626483
1821.5715715715717,0.0004715713767328972
1822.0720720720722,0.00047679254677490354
1822.5725725725727,0.0004820715248556473
1823.0730730730731,0.00048740895101733063
1823.5735735735736,0.0004928054723886218
1824.0740740740741,0.0004982617432630883
1824.5745745745746,0.0005037784251785527
1825.0750750750751,0.0005093561869972725
1825.5755755755756,0.000514995704987063
1826.076076076076,0.0005206976629032613
1826.5765765765766,0.0005264627520716571
1827.077077077077,0.0005322916714722846
1827.5775775775776,0.0005381851278241805
1828.078078078078,0.0005441438356710809
1828.5785785785786,0.0005501685174680268
1829.079079079079,0.0005562599036689895
1829.5795795795796,0.0005624187328154003
1830.08008008008,0.0005686457516257264
1830.5805805805805,0.0005749417150859729
1831.081081081081,0.0005813073865412518
1831.5815815815815,0.0005877435377883003
1832.082082082082,0.0005942509491690881
1832.5825825825825,0.0006008304096653957
1833.083083083083,0.0006074827169945061
1833.5835835835835,0.0006142086777058891
1834.084084084084,0.0006210091072790234
1834.5845845845845,0.0006278848302222333
1835.0850850850852,0.000634836680172694
1835.5855855855857,0.0006418654999974512
1836.0860860860862,0.000648972141895675
1836.5865865865867,0.0006561574675019282
1837.0870870870872,0.0006634223479906754
1837.5875875875877,0.0006707676641818692
1838.0880880880882,0.0006781943066477804
1838.5885885885887,0.0006857031758209354
1839.0890890890892,0.0006932951821033253
1839.5895895895897,0.0007009712459767471
1840.0900900900901,0.0007087322981144432
1840.5905905905906,0.0007165792794939003
1841.0910910910911,0.0007245131415109746
1841.5915915915916,0.0007325348460952063
1842.0920920920921,0.0007406453658264613
1842.5925925925926,0.0007488456840528644
1843.093093093093,0.0007571367950099858
1843.5935935935936,0.0007655197039414264
1844.094094094094,0.0007739954272206531
1844.5945945945946,0.0007825649924742684
1845.095095095095,0.0007912294387065584
1845.5955955955956,0.0007999898164255074
1846.096096096096,0.0008088471877701184
1846.5965965965966,0.0008178026266392332
1847.097097097097,0.0008268572188216886
1847.5975975975975,0.0008360120621280035
1848.098098098098,0.0008452682665234331
1848.5985985985985,0.0008546269542625891
1849.099099099099,0.0008640892600254544
1849.5995995995995,0.0008736563310550014
1850.1001001001,0.0008833293272962356
1850.6006006006005,0.0008931094215368763
1851.101101101101,0.0009029977995495029
1851.6016016016017,0.0009129956602353425
1852.1021021021022,0.0009231042157696118
1852.6026026026027,0.000933324691748507
1853.1031031031032,0.0009436583273377484
1853.6036036036037,0.0009541063754228687
1854.1041041041042,0.0009646701027610588
1854.6046046046047,0.0009753507901348007
1855.1051051051052,0.0009861497325070942
1855.6056056056057,0.00099706823917851
1856.1061061061062,0.0010081076339458798
1856.6066066066066,0.001019269255262809
1857.1071071071071,0.0010305544564019702
1857.6076076076076,0.0010419646056191196
1858.1081081081081,0.001053501086319038
1858.6086086086086,0.0010651652972231904
1859.109109109109,0.0010769586525393611
1859.6096096096096,0.0010888825821330473
1860.11011011011,0.0011009385317008677
1860.6106106106106,0.001113127962945771
1861.111111111111,0.0011254523537543072
1861.6116116116116,0.001137913198375733
1862.112112112112,0.0011505120076032303
1862.6126126126126,0.0011632503089569976
1863.113113113113,0.0011761296468695015
1863.6136136136136,0.0011891515828726439
1864.114114114114,0.0012023176957871354
1864.6146146146145,0.0012156295819138378
1865.115115115115,0.0012290888552273084
1865.6156156156155,0.001242697147571486
1866.1161161161162,0.0012564561088574656
1866.6166166166167,0.0012703674072635388
1867.1171171171172,0.0012844327294374478
1867.6176176176177,0.0012986537807007888
1868.1181181181182,0.001313032285255812
1868.6186186186187,0.0013275699863943618
1869.1191191191192,0.0013422686467092803
1869.6196196196197,0.0013571300483079941
1870.1201201201202,0.001372155993028622
1870.6206206206207,0.0013873483026583236
1871.1211211211212,0.001402708819154163
1871.6216216216217,0.001418239404866417
1872.1221221221222,0.001433941942764249
1872.6226226226227,0.0014498183366640337
1873.1231231231232,0.0014658705114600427
1873.6236236236236,0.0014821004133578465
1874.1241241241241,0.001498510010110128
1874.6246246246246,0.0015151012912552762
1875.1251251251251,0.001531876268358443
1875.6256256256256,0.0015488369752554411
1876.126126126126,0.0015659854682991605
1876.6266266266266,0.0015833238266088874
1877.127127127127,0.0016008541523222003
1877.6276276276276,0.0016185785708498273
1878.128128128128,0.0016364992311331417
1878.6286286286286,0.0016546183059046838
1879.129129129129,0.0016729379919513884
1879.6296296296296,0.0016914605103808364
1880.13013013013,0.0017101881068904475
1880.6306306306305,0.0017291230520395278
1881.131131131131,0.0017482676415245012
1881.6316316316315,0.0017676241964569835
1882.132132132132,0.001787195063645129
1882.6326326326325,0.0018069826158778756
1883.1331331331332,0.0018269892522125354
1883.6336336336337,0.0018472173982653636
1884.1341341341342,0.001867669506505476
1884.6346346346347,0.0018883480565519317
1885.1351351351352,0.0019092555554741698
1885.6356356356357,0.0019303945380956132
1886.1361361361362,0.0019517675673008216
1886.6366366366367,0.0019733772343458102
1887.1371371371372,0.001995226159172012
1887.6376376376377,0.0020173169907234715
1888.1381381381382,0.00203965240726776
1888.6386386386387,0.0020622351167201972
1889.1391391391392,0.002085067856971869
1889.6396396396397,0.002108153396221025
1890.1401401401401,0.0021314945333083574
1890.6406406406406,0.0021550940980557248
1891.1411411411411,0.0021789549516088432
1891.6416416416416,0.002203079986783504
1892.1421421421421,0.0022274721284158304
1892.6426426426426,0.0022521343337161435
1893.143143143143,0.002277069592626954
1893.6436436436436,0.002302280928184649
1894.144144144144,0.0023277713968853013
1894.6446446446446,0.0023535440890544946
1895.145145145145,0.0023796021292210264
1895.6456456456456,0.0024059486764949614
1896.146146146146,0.002432586924949545
1896.6466466466468,0.002459520104007572
1897.1471471471473,0.002486751478831711
1897.6476476476478,0.0025142843507192755
1898.1481481481483,0.0025421220575012962
1898.6486486486488,0.0025702679739457884
1899.1491491491493,0.0025987255121655752
1899.6496496496497,0.002627498122030548
1900.1501501501502,0.0026565892915842338
1900.6506506506507,0.002686002547465163
1901.1511511511512,0.002715741455332515
1901.6516516516517,0.0027458096202966804
1902.1521521521522,0.002776210687354191
1902.6526526526527,0.0028069483418276513
1903.1531531531532,0.002838026309810128
1903.6536536536537,0.002869448358614646
1904.1541541541542,0.0029012182972282113
1904.6546546546547,0.0029333399767710482
1905.1551551551552,0.002965817290960445
1905.6556556556557,0.002998654176579911
1906.1561561561562,0.0030318546139530287
1906.6566566566567,0.0030654226274227096
1907.1571571571571,0.003099362285835233
1907.6576576576576,0.0031336777030297833
1908.1581581581581,0.0031683730383328737
1908.6586586586586,0.0032034524970582356
1909.1591591591591,0.0032389203310120044
1909.6596596596596,0.0032747808390030195
1910.16016016016,0.003311038367358844
1910.6606606606606,0.003347697310446842
1911.161161161161,0.00338476211120109
1911.6616616616616,0.003422237261654425
1912.162162162162,0.003460127303476413
1912.6626626626626,0.003498436828516526
1913.163163163163,0.0035371704793533292
1913.6636636636636,0.00357633294984894
1914.1641641641643,0.0036159289857096107
1914.6646646646648,0.0036559633850515145
1915.1651651651653,0.003696440998972965
1915.6656656656658,0.00373736673213177
1916.1661661661662,0.003778745543328959
1916.6666666666667,0.0038205824460979323
1917.1671671671672,0.0038628825092999163
1917.6676676676677,0.0039056508577249103
1918.1681681681682,0.003948892672699
1918.6686686686687,0.003992613192697189
1919.1691691691692,0.004036817713962655
1919.6696696696697,0.004081511591131539
1920.1701701701702,0.0041267002378641985
1920.6706706706707,0.004172389127482009
1921.1711711711712,0.004218583793610641
1921.6716716716717,0.0042652898308289285
1922.1721721721722,0.004312512895324025
1922.6726726726727,0.004360258705552595
1923.1731731731732,0.0044085330429076775
1923.6736736736736,0.004457341752391991
1924.1741741741741,0.004506690743296708
1924.6746746746746,0.004556585989886651
1925.1751751751751,0.004607033532090871
1925.6756756756756,0.004658039476199605
1926.176176176176,0.004709609995566504
1926.6766766766766,0.004761751331317141
1927.177177177177,0.004814469793062675
1927.6776776776778,0.004867771759619688
1928.1781781781783,0.004921663679734846
1928.6786786786788,0.004976152072815883
1929.1791791791793,0.005031243529667022
1929.6796796796798,0.0050869447132303475
1930.1801801801803,0.005143262359331673
1930.6806806806808,0.005200203277431931
1931.1811811811813,0.005257774351382784
1931.6816816816818,0.005315982540187453
1932.1821821821823,0.005374834878765414
1932.6826826826828,0.005434338478721918
1933.1831831831832,0.005494500529120955
1933.6836836836837,0.005555328297262609
1934.1841841841842,0.0056168291294633335
1934.6846846846847,0.005679010451840108
1935.1851851851852,0.005741879771096898
1935.6856856856857,0.005805444675314399
1936.1861861861862,0.005869712834741416
1936.6866866866867,0.005934692002588562
1937.1871871871872,0.00600039001582342
1937.6876876876877,0.006066814795966317
1938.1881881881882,0.006133974349887286
1938.6886886886887,0.00620187677060239
1939.1891891891892,0.006270530238070218
1939.6896896896897,0.0063399430199865825
1940.1901901901902,0.006410123472578182
1940.6906906906906,0.006481080041393128
1941.1911911911911,0.006552821262089041
